client_id,revenue,segment
15307,205.3,LowValue
15308,310.47,LowValue
15311,60767.9,HighValue
15312,924.85,LowValue
15313,52.0,LowValue
15314,327.97,LowValue
15315,570.5,LowValue
15316,165.0,LowValue
15318,312.62,LowValue
15319,204.5,LowValue
15320,267.13,LowValue
15321,2748.31,HighValue
15322,679.68,LowValue
15325,162.29,LowValue
15326,311.71,LowValue
15327,208.75,LowValue
15329,1049.7,LowValue
15330,714.96,LowValue
15332,1661.06,LowValue
15333,1028.56,LowValue
15334,351.67,LowValue
15335,173.97,LowValue
15339,574.07,LowValue
15341,2020.52,HighValue
15342,406.09,LowValue
15343,364.5,LowValue
15344,563.94,LowValue
15345,393.54,LowValue
15346,252.42000000000002,LowValue
15347,201.60000000000002,LowValue
15348,158.04,LowValue
15349,473.81,LowValue
15350,115.65,LowValue
15351,1960.1100000000001,HighValue
15353,777.02,LowValue
15355,277.05,LowValue
15356,2766.5,HighValue
15358,8347.2,HighValue
15360,427.93,LowValue
15361,418.92,LowValue
15363,326.0,LowValue
15364,913.19,LowValue
15365,2314.32,HighValue
15366,602.51,LowValue
15367,1877.59,HighValue
15368,446.94000000000005,LowValue
15370,2386.05,HighValue
15372,2007.3999999999999,HighValue
15373,2415.91,HighValue
15374,168.0,LowValue
15376,1233.3600000000001,LowValue
15379,3703.29,HighValue
15380,1690.2600000000002,HighValue
15381,596.85,LowValue
15382,5955.71,HighValue
15384,642.41,LowValue
15385,316.88,LowValue
15386,394.14,LowValue
15388,140.54,LowValue
15389,500.0,LowValue
15392,1535.53,LowValue
15393,231.86,LowValue
15394,2183.54,HighValue
15395,107.45,LowValue
15396,288.18,LowValue
15397,94.0,LowValue
15398,1345.53,LowValue
15399,815.77,LowValue
15400,716.2,LowValue
15402,626.77,LowValue
15405,349.1,LowValue
15406,510.71000000000004,LowValue
15407,1056.44,LowValue
15408,267.18,LowValue
15410,3450.84,HighValue
15411,1358.88,LowValue
15412,190.53,LowValue
15414,774.9000000000001,LowValue
15415,572.8100000000001,LowValue
15416,3984.32,HighValue
15417,508.8,LowValue
15419,135.86,LowValue
15421,950.36,LowValue
15422,97.7,LowValue
15423,43.5,LowValue
15424,383.34,LowValue
15426,1447.39,LowValue
15427,1483.14,LowValue
15428,93.78,LowValue
15429,397.35,LowValue
15432,171.19,LowValue
15433,533.3,LowValue
15434,1041.48,LowValue
15435,149.29,LowValue
15436,1122.53,LowValue
15437,200.16,LowValue
15438,156.57999999999998,LowValue
15440,383.68,LowValue
15442,594.0,LowValue
15443,3236.91,HighValue
15444,1418.26,LowValue
15445,113.5,LowValue
15447,155.17,LowValue
15448,494.64,LowValue
15449,974.52,LowValue
15450,429.84,LowValue
15452,538.73,LowValue
15453,1388.37,LowValue
15454,179.1,LowValue
15456,447.22,LowValue
15457,237.07,LowValue
15458,161.64,LowValue
15460,216.76,LowValue
15462,234.6,LowValue
15463,126.14,LowValue
15464,1048.85,LowValue
15465,7354.62,HighValue
15466,334.53,LowValue
15467,524.88,LowValue
15468,467.51,LowValue
15469,538.55,LowValue
15471,469.48,LowValue
15472,371.56,LowValue
15473,1771.2,HighValue
15475,454.10999999999996,LowValue
15478,1441.42,LowValue
15480,905.5,LowValue
15482,11054.96,HighValue
15483,233.81,LowValue
15484,3594.31,HighValue
15485,2575.0,HighValue
15488,91.32000000000001,LowValue
15489,1134.28,LowValue
15491,3100.09,HighValue
15492,659.4599999999999,LowValue
15493,2001.8,HighValue
15494,1299.23,LowValue
15497,1262.2,LowValue
15498,13316.4,HighValue
15500,1131.56,LowValue
15502,10384.93,HighValue
15503,147.09,LowValue
15504,52.83,LowValue
15505,3610.96,HighValue
15506,979.26,LowValue
15507,492.36,LowValue
15508,1000.27,LowValue
15510,250.0,LowValue
15511,909.23,LowValue
15512,121.0,LowValue
15513,14758.220000000001,HighValue
15514,4139.46,HighValue
15516,62.43,LowValue
15517,267.03,LowValue
15518,1942.45,HighValue
15520,343.5,LowValue
15521,3000.2,HighValue
15522,398.84,LowValue
15523,412.01000000000005,LowValue
15524,440.0,LowValue
15525,825.92,LowValue
15526,148.44,LowValue
15527,2429.78,HighValue
15528,229.33,LowValue
15529,3995.23,HighValue
15530,1502.35,LowValue
15531,2007.44,HighValue
15532,1580.93,LowValue
15533,807.57,LowValue
15535,536.4,LowValue
15537,110.92,LowValue
15539,538.46,LowValue
15540,213.3,LowValue
15541,85.13000000000001,LowValue
15543,127.86,LowValue
15544,3546.71,HighValue
15545,292.71999999999997,LowValue
15547,4954.84,HighValue
15549,1693.26,HighValue
15550,575.63,LowValue
15551,436.06,LowValue
15552,90.12,LowValue
15553,437.23,LowValue
15554,217.2,LowValue
15555,4805.17,HighValue
15556,279.77,LowValue
15557,473.65000000000003,LowValue
15561,800.59,LowValue
15562,134.55,LowValue
15563,1400.44,LowValue
15565,173.16,LowValue
15567,186.01,LowValue
15568,758.29,LowValue
15569,1375.71,LowValue
15570,4165.52,HighValue
15571,650.4300000000001,LowValue
15572,2552.86,HighValue
15573,607.45,LowValue
15574,702.25,LowValue
15576,940.6700000000001,LowValue
15577,258.88,LowValue
15578,127.1,LowValue
15579,348.6,LowValue
15581,3679.9700000000003,HighValue
15582,682.9100000000001,LowValue
15584,725.11,LowValue
15585,455.3,LowValue
15587,913.6800000000001,LowValue
15589,478.53000000000003,LowValue
15592,388.58,LowValue
15593,199.8,LowValue
15594,1771.78,HighValue
15596,1406.59,LowValue
15597,324.57,LowValue
15598,240.68,LowValue
15599,761.74,LowValue
15601,6776.56,HighValue
15602,1297.8700000000001,LowValue
15603,48.480000000000004,LowValue
15604,216.39,LowValue
15605,1198.23,LowValue
15606,2920.16,HighValue
15607,104.76,LowValue
15608,1093.68,LowValue
15609,298.48,LowValue
15610,112.46000000000001,LowValue
15611,1591.45,LowValue
15612,195.15,LowValue
15615,10399.74,HighValue
15618,776.851,LowValue
15619,336.40000000000003,LowValue
15620,1553.18,LowValue
15621,1293.03,LowValue
15622,3709.56,HighValue
15623,301.03,LowValue
15624,588.13,LowValue
15625,1534.26,LowValue
15626,675.8,LowValue
15628,2870.2400000000002,HighValue
15630,1186.35,LowValue
15632,3285.31,HighValue
15634,243.55,LowValue
15636,724.76,LowValue
15637,223.36,LowValue
15639,425.32,LowValue
15640,12515.66,HighValue
15641,1887.2,HighValue
15643,664.0,LowValue
15644,813.0,LowValue
15645,612.01,LowValue
15646,447.64000000000004,LowValue
15648,657.35,LowValue
15649,816.0,LowValue
15651,646.3,LowValue
15652,337.74,LowValue
15653,877.4399999999999,LowValue
15654,922.53,LowValue
15655,560.67,LowValue
15656,748.5,LowValue
15657,30.0,LowValue
15658,1024.1000000000001,LowValue
15659,306.45,LowValue
15660,1600.86,LowValue
15661,309.8,LowValue
15663,138.14,LowValue
15664,386.43,LowValue
15665,2242.01,HighValue
15667,301.32,LowValue
15668,76.32000000000001,LowValue
15669,684.34,LowValue
15670,173.05,LowValue
15671,2657.13,HighValue
15673,2881.02,HighValue
15674,2446.6,HighValue
15675,323.69,LowValue
15676,3435.76,HighValue
15677,657.23,LowValue
15678,352.7,LowValue
15679,781.28,LowValue
15680,1333.68,LowValue
15681,1426.16,LowValue
15683,193.75,LowValue
15687,2993.1,HighValue
15689,254.1,LowValue
15690,239.76,LowValue
15691,136.8,LowValue
15692,191.04,LowValue
15694,6479.4,HighValue
15695,409.98,LowValue
15696,2736.46,HighValue
15699,309.65,LowValue
15700,696.68,LowValue
15701,1542.14,LowValue
15703,211.5,LowValue
15704,2293.62,HighValue
15705,143.1,LowValue
15706,1060.56,LowValue
15707,945.58,LowValue
15708,3364.2400000000002,HighValue
15709,133.25,LowValue
15712,1072.3600000000001,LowValue
15713,356.7,LowValue
15714,330.88,LowValue
15716,1118.81,LowValue
15717,150.3,LowValue
15719,5045.61,HighValue
15720,598.73,LowValue
15721,507.08,LowValue
15722,2222.56,HighValue
15723,203.1,LowValue
15724,218.25,LowValue
15725,415.25,LowValue
15727,5178.96,HighValue
15729,85.0,LowValue
15730,1120.88,LowValue
15732,294.12,LowValue
15733,162.3,LowValue
15734,1339.45,LowValue
15737,1205.1200000000001,LowValue
15738,4812.42,HighValue
15739,449.12,LowValue
15740,154.88,LowValue
15743,784.46,LowValue
15744,34.8,LowValue
15745,1094.59,LowValue
15746,196.88,LowValue
15747,974.04,LowValue
15748,149.31,LowValue
15749,44534.3,HighValue
15750,2465.48,HighValue
15752,2637.38,HighValue
15753,79.2,LowValue
15754,458.57,LowValue
15755,2364.25,HighValue
15756,532.96,LowValue
15757,714.42,LowValue
15758,205.25,LowValue
15759,253.04,LowValue
15762,583.75,LowValue
15763,1086.92,LowValue
15764,3279.97,HighValue
15766,315.06,LowValue
15768,621.8299999999999,LowValue
15769,56252.72,HighValue
15773,635.6800000000001,LowValue
15774,270.8,LowValue
15775,104.9,LowValue
15776,241.62,LowValue
15777,1047.11,LowValue
15780,475.28000000000003,LowValue
15781,345.46,LowValue
15782,2614.7400000000002,HighValue
15783,246.3,LowValue
15785,2328.9700000000003,HighValue
15786,4932.2,HighValue
15787,948.05,LowValue
15789,351.3,LowValue
15790,220.85,LowValue
15791,1612.69,LowValue
15793,965.61,LowValue
15795,610.01,LowValue
15796,2711.56,HighValue
15797,2207.4,HighValue
15799,884.14,LowValue
15800,699.08,LowValue
15801,1063.95,LowValue
15802,451.42,LowValue
15803,415.82000000000005,LowValue
15804,4206.39,HighValue
15805,5528.4800000000005,HighValue
15806,784.58,LowValue
15807,903.9,LowValue
15808,3734.9700000000003,HighValue
15809,515.77,LowValue
15810,1391.98,LowValue
15811,2218.62,HighValue
15812,1801.14,HighValue
15813,1303.9099999999999,LowValue
15814,1945.33,HighValue
15815,2100.6,HighValue
15819,1905.45,HighValue
15820,206.98,LowValue
15821,570.96,LowValue
15822,885.47,LowValue
15823,15.0,LowValue
15825,532.94,LowValue
15826,1654.31,LowValue
15827,1836.0900000000001,HighValue
15829,636.14,LowValue
15830,576.0,LowValue
15831,801.76,LowValue
15832,836.79,LowValue
15834,2233.75,HighValue
15835,954.09,LowValue
15836,137.37,LowValue
15837,391.98,LowValue
15838,33643.08,HighValue
15839,1048.49,LowValue
15840,355.56,LowValue
15841,1224.06,LowValue
15843,118.95000000000002,LowValue
15844,130.73999999999998,LowValue
15845,3711.77,HighValue
15847,389.27,LowValue
15850,238.85,LowValue
15852,160.71,LowValue
15853,110.8,LowValue
15854,2974.65,HighValue
15855,712.24,LowValue
15856,16387.57,HighValue
15857,297.0,LowValue
15858,1438.85,LowValue
15860,977.21,LowValue
15861,3165.36,HighValue
15862,832.88,LowValue
15863,68.84,LowValue
15864,1936.3200000000002,HighValue
15865,895.13,LowValue
15866,230.53,LowValue
15867,3812.64,HighValue
15869,149.64,LowValue
15870,354.09000000000003,LowValue
15872,360.93,LowValue
15874,4405.88,HighValue
15877,493.28,LowValue
15880,343.28000000000003,LowValue
15881,501.39000000000004,LowValue
15882,516.36,LowValue
15883,396.48,LowValue
15885,379.35,LowValue
15886,181.09,LowValue
15888,168.31,LowValue
15889,446.87,LowValue
15891,524.52,LowValue
15894,263.55,LowValue
15895,179.17,LowValue
15897,222.05,LowValue
15898,1388.88,LowValue
15899,56.25,LowValue
15900,351.11,LowValue
15901,363.88,LowValue
15903,5126.76,HighValue
15904,164.68,LowValue
15906,1567.69,LowValue
15907,967.45,LowValue
15909,191.94,LowValue
15910,1232.18,LowValue
15912,264.62,LowValue
15916,1528.09,LowValue
15917,123.1,LowValue
15918,334.23,LowValue
15919,639.89,LowValue
15920,167.5,LowValue
15921,336.03000000000003,LowValue
15922,369.5,LowValue
15923,127.08,LowValue
15925,207.15,LowValue
15930,426.63,LowValue
15932,2495.87,HighValue
15933,1107.46,LowValue
15935,416.86,LowValue
15937,145.35,LowValue
15938,404.58,LowValue
15939,6115.01,HighValue
15940,35.8,LowValue
15942,337.44,LowValue
15944,325.1,LowValue
15945,181.0,LowValue
15947,1708.24,HighValue
15948,955.24,LowValue
15949,364.72,LowValue
15950,1765.51,HighValue
15951,708.22,LowValue
15952,806.57,LowValue
15953,1659.3799999999999,LowValue
15955,4416.26,HighValue
15957,428.89,LowValue
15958,104.35,LowValue
15963,470.76,LowValue
15965,845.64,LowValue
15967,418.83,LowValue
15969,666.1,LowValue
15970,314.1,LowValue
15971,4199.85,HighValue
15973,307.82000000000005,LowValue
15974,3442.15,HighValue
15975,371.01,LowValue
15976,430.94,LowValue
15977,1054.73,LowValue
15978,1098.78,LowValue
15980,2398.86,HighValue
15981,3408.48,HighValue
15983,1475.02,LowValue
15984,2837.67,HighValue
15985,1142.42,LowValue
15986,168.12,LowValue
15987,1451.28,LowValue
15988,158.03,LowValue
15990,792.11,LowValue
15992,41.989999999999995,LowValue
15993,2797.57,HighValue
15994,427.07,LowValue
15996,1060.68,LowValue
15998,3089.97,HighValue
16000,12393.7,HighValue
16003,2735.37,HighValue
16005,615.39,LowValue
16006,101.4,LowValue
16007,1701.94,HighValue
16008,478.78,LowValue
16009,992.71,LowValue
16010,407.5,LowValue
16011,3362.71,HighValue
16012,1415.29,LowValue
16013,37130.6,HighValue
16014,662.38,LowValue
16015,705.39,LowValue
16016,1508.76,LowValue
16017,211.88,LowValue
16018,408.90000000000003,LowValue
16019,3786.2400000000002,HighValue
16020,851.01,LowValue
16022,628.28,LowValue
16023,719.81,LowValue
16024,251.24,LowValue
16025,439.65999999999997,LowValue
16026,236.09,LowValue
16027,934.62,LowValue
16029,81024.84,HighValue
16030,331.24,LowValue
16031,548.94,LowValue
16033,8816.4,HighValue
16034,437.7,LowValue
16036,758.92,LowValue
16037,855.02,LowValue
16038,471.78000000000003,LowValue
16040,1313.55,LowValue
16041,3166.4,HighValue
16042,1197.27,LowValue
16043,773.99,LowValue
16045,1340.7,LowValue
16048,256.44,LowValue
16049,1111.79,LowValue
16050,137.9,LowValue
16052,362.06,LowValue
16053,1511.95,LowValue
16054,783.9,LowValue
16055,134.8,LowValue
16056,664.85,LowValue
16057,2263.12,HighValue
16059,1459.8600000000001,LowValue
16062,1153.62,LowValue
16063,335.32,LowValue
16065,372.09,LowValue
16066,1521.87,LowValue
16070,852.15,LowValue
16071,326.24,LowValue
16072,584.3199999999999,LowValue
16073,122.39999999999999,LowValue
16076,2234.73,HighValue
16078,79.2,LowValue
16079,1352.0,LowValue
16080,217.16,LowValue
16081,2806.9,HighValue
16083,1317.62,LowValue
16084,436.18,LowValue
16085,981.51,LowValue
16086,1121.39,LowValue
16091,315.06,LowValue
16092,817.86,LowValue
16093,17.0,LowValue
16094,1078.23,LowValue
16096,320.62,LowValue
16097,185.04999999999998,LowValue
16098,2005.63,HighValue
16099,731.9,LowValue
16101,1290.7,LowValue
16102,1842.14,HighValue
16103,1429.64,LowValue
16104,302.36,LowValue
16105,336.96,LowValue
16106,108.38,LowValue
16107,3204.1600000000003,HighValue
16108,842.5,LowValue
16109,611.88,LowValue
16110,1337.48,LowValue
16112,195.73999999999998,LowValue
16113,161.38,LowValue
16114,135.75000000000003,LowValue
16115,1667.97,HighValue
16116,612.78,LowValue
16117,232.21,LowValue
16119,423.36,LowValue
16120,1309.14,LowValue
16121,867.11,LowValue
16122,684.4200000000001,LowValue
16123,307.78,LowValue
16124,249.0,LowValue
16125,289.35,LowValue
16126,6287.77,HighValue
16127,656.25,LowValue
16128,1880.22,HighValue
16131,3506.54,HighValue
16133,14589.04,HighValue
16134,618.09,LowValue
16135,517.55,LowValue
16136,709.38,LowValue
16139,635.41,LowValue
16140,725.18,LowValue
16141,620.4,LowValue
16142,535.34,LowValue
16143,2424.94,HighValue
16144,175.2,LowValue
16145,3799.4900000000002,HighValue
16146,734.13,LowValue
16147,375.0,LowValue
16148,76.32000000000001,LowValue
16149,280.52,LowValue
16150,2053.02,HighValue
16152,1829.04,HighValue
16153,1824.23,HighValue
16156,3122.04,HighValue
16157,656.69,LowValue
16159,348.2,LowValue
16160,1025.44,LowValue
16161,5575.56,HighValue
16162,37.4,LowValue
16163,856.6,LowValue
16164,822.48,LowValue
16168,3787.6,HighValue
16169,1822.97,HighValue
16170,1885.05,HighValue
16171,73.2,LowValue
16172,1140.21,LowValue
16173,1418.32,LowValue
16174,1009.5500000000001,LowValue
16175,1037.59,LowValue
16177,331.95,LowValue
16178,197.9,LowValue
16179,215.83,LowValue
16180,10254.18,HighValue
16181,305.54,LowValue
16182,6617.65,HighValue
16183,338.71000000000004,LowValue
16184,1158.79,LowValue
16185,529.41,LowValue
16186,4006.94,HighValue
16187,6911.4400000000005,HighValue
16188,981.86,LowValue
16189,215.48,LowValue
16190,215.08,LowValue
16191,5180.52,HighValue
16193,314.45,LowValue
16198,400.68100000000004,LowValue
16200,1080.6200000000001,LowValue
16201,1863.47,HighValue
16202,365.27,LowValue
16203,592.9,LowValue
16204,405.71,LowValue
16205,761.38,LowValue
16206,537.0600000000001,LowValue
16207,394.38,LowValue
16208,664.26,LowValue
16209,2262.62,HighValue
16210,21086.3,HighValue
16211,547.02,LowValue
16212,690.34,LowValue
16213,159.0,LowValue
16214,1062.75,LowValue
16215,242.35,LowValue
16216,914.9300000000001,LowValue
16217,304.25,LowValue
16218,3084.68,HighValue
16221,864.86,LowValue
16222,846.72,LowValue
16224,1295.3,LowValue
16225,1096.32,LowValue
16226,255.12,LowValue
16227,314.22,LowValue
16229,1010.6,LowValue
16230,542.03,LowValue
16232,990.88,LowValue
16233,536.6800000000001,LowValue
16235,867.31,LowValue
16236,432.2,LowValue
16239,414.2,LowValue
16240,3718.8,HighValue
16241,2607.87,HighValue
16242,3603.21,HighValue
16243,409.1,LowValue
16244,1522.75,LowValue
16245,1413.66,LowValue
16247,114.56,LowValue
16248,152.94,LowValue
16249,1800.07,HighValue
16250,389.44,LowValue
16253,3683.86,HighValue
16255,2619.91,HighValue
16256,752.4300000000001,LowValue
16257,46.95,LowValue
16258,5203.51,HighValue
16260,1035.45,LowValue
16261,746.83,LowValue
16265,5447.0,HighValue
16266,861.89,LowValue
16268,667.65,LowValue
16270,1141.24,LowValue
16271,1429.24,LowValue
16272,411.7,LowValue
16274,357.95,LowValue
16275,559.87,LowValue
16276,810.6000000000001,LowValue
16278,566.38,LowValue
16279,1509.58,LowValue
16281,2062.06,HighValue
16282,168.3,LowValue
16283,1570.81,LowValue
16284,823.97,LowValue
16287,142.5,LowValue
16292,302.25,LowValue
16293,2248.9900000000002,HighValue
16295,1328.55,LowValue
16297,301.9,LowValue
16298,598.2,LowValue
16302,233.22,LowValue
16303,5360.63,HighValue
16305,361.21999999999997,LowValue
16306,632.27,LowValue
16308,2560.0,HighValue
16309,706.57,LowValue
16311,616.26,LowValue
16313,274.15000000000003,LowValue
16315,226.37,LowValue
16316,2938.91,HighValue
16317,1341.65,LowValue
16318,328.15,LowValue
16319,404.40000000000003,LowValue
16320,1038.46,LowValue
16321,373.65000000000003,LowValue
16322,326.75,LowValue
16323,207.50000000000003,LowValue
16324,428.68,LowValue
16325,594.24,LowValue
16326,3110.96,HighValue
16327,3844.22,HighValue
16330,251.91,LowValue
16332,1593.2,LowValue
16333,26626.8,HighValue
16337,151.05,LowValue
16338,214.79999999999998,LowValue
16339,109.95,LowValue
16340,549.07,LowValue
16341,1971.87,HighValue
16342,322.41,LowValue
16343,370.47999999999996,LowValue
16344,101.10000000000001,LowValue
16345,575.41,LowValue
16347,887.65,LowValue
16348,1469.45,LowValue
16349,53.5,LowValue
16350,1116.47,LowValue
16351,153.9,LowValue
16352,494.44,LowValue
16353,6675.71,HighValue
16354,395.8,LowValue
16356,211.77,LowValue
16357,658.88,LowValue
16358,2027.5,HighValue
16359,1750.92,HighValue
16360,3512.53,HighValue
16361,896.66,LowValue
16362,734.77,LowValue
16363,109.36000000000001,LowValue
16364,707.04,LowValue
16365,1540.42,LowValue
16366,327.3,LowValue
16367,804.49,LowValue
16368,497.43,LowValue
16369,1553.66,LowValue
16370,1320.56,LowValue
16372,367.93,LowValue
16374,473.03000000000003,LowValue
16376,987.01,LowValue
16377,676.2,LowValue
16378,362.95,LowValue
16379,2157.4,HighValue
16380,1780.59,HighValue
16383,668.36,LowValue
16384,584.5,LowValue
16385,555.89,LowValue
16386,317.2,LowValue
16387,94.36,LowValue
16389,1382.07,LowValue
16392,221.19,LowValue
16393,3046.21,HighValue
16394,1555.34,LowValue
16395,1486.9,LowValue
16398,1705.8,HighValue
16399,408.57,LowValue
16400,303.93,LowValue
16401,4098.32,HighValue
16402,299.6,LowValue
16403,177.5,LowValue
16404,443.05,LowValue
16405,167.25,LowValue
16406,163.07,LowValue
16407,2126.93,HighValue
16409,2028.88,HighValue
16411,214.65,LowValue
16412,151.83,LowValue
16413,262.2,LowValue
16414,126.25,LowValue
16415,210.35,LowValue
16416,1051.4,LowValue
16418,675.27,LowValue
16419,972.23,LowValue
16422,34684.4,HighValue
16423,346.12,LowValue
16424,133.56,LowValue
16425,302.7,LowValue
16426,1908.25,HighValue
16427,241.06,LowValue
16429,284.55,LowValue
16430,300.85,LowValue
16431,642.81,LowValue
16432,287.4,LowValue
16433,184.26,LowValue
16434,1522.25,LowValue
16438,798.35,LowValue
16440,3640.67,HighValue
16441,381.2,LowValue
16442,616.79,LowValue
16444,654.67,LowValue
16445,230.51,LowValue
16446,168472.5,HighValue
16447,259.01,LowValue
16448,188.89000000000001,LowValue
16449,707.69,LowValue
16450,311.92,LowValue
16451,266.97,LowValue
16454,6.9,LowValue
16455,1841.18,HighValue
16456,2158.37,HighValue
16457,208.36,LowValue
16458,3482.7400000000002,HighValue
16460,814.72,LowValue
16461,151.42,LowValue
16462,136.0,LowValue
16463,1422.4,LowValue
16464,1314.68,LowValue
16466,1603.46,LowValue
16468,74.9,LowValue
16469,650.43,LowValue
16470,762.39,LowValue
16471,223.95000000000002,LowValue
16473,316.11,LowValue
16474,1871.5,HighValue
16475,544.3,LowValue
16477,2494.46,HighValue
16478,331.0,LowValue
16479,300.83,LowValue
16480,769.29,LowValue
16482,220.62,LowValue
16483,139.35,LowValue
16484,404.3,LowValue
16485,363.65,LowValue
16488,498.8,LowValue
16491,731.5,LowValue
16493,1351.63,LowValue
16494,826.53,LowValue
16495,684.41,LowValue
16496,1599.52,LowValue
16497,2965.69,HighValue
16498,100.97,LowValue
16499,365.45,LowValue
16500,400.86,LowValue
16503,1431.93,LowValue
16504,484.38,LowValue
16505,777.6,LowValue
16506,90.30000000000001,LowValue
16509,363.7,LowValue
16510,248.1,LowValue
16511,950.26,LowValue
16513,874.59,LowValue
16515,1627.13,LowValue
16516,101.69999999999999,LowValue
16517,162.7,LowValue
16518,484.32,LowValue
16519,215.07999999999998,LowValue
16520,1046.57,LowValue
16523,9418.470000000001,HighValue
16525,13027.45,HighValue
16526,290.36,LowValue
16527,228.06,LowValue
16528,244.41,LowValue
16529,455.25,LowValue
16531,1244.59,LowValue
16532,6748.8,HighValue
16533,1095.56,LowValue
16535,593.75,LowValue
16536,548.97,LowValue
16539,1388.81,LowValue
16542,119.62,LowValue
16545,339.3,LowValue
16546,787.15,LowValue
16549,4154.64,HighValue
16550,2298.97,HighValue
16551,922.12,LowValue
16552,379.73,LowValue
16553,5719.82,HighValue
16554,837.1,LowValue
16555,285.89,LowValue
16556,3313.79,HighValue
16557,281.85,LowValue
16558,8338.49,HighValue
16560,841.41,LowValue
16561,511.12,LowValue
16563,1077.74,LowValue
16565,173.7,LowValue
16566,614.66,LowValue
16567,865.6,LowValue
16569,124.2,LowValue
16570,3738.4,HighValue
16571,1421.69,LowValue
16572,1009.6,LowValue
16573,663.61,LowValue
16574,451.44,LowValue
16581,105.84,LowValue
16582,313.62,LowValue
16583,233.45,LowValue
16584,936.08,LowValue
16586,463.95,LowValue
16587,225.15,LowValue
16589,459.24,LowValue
16591,213.5,LowValue
16592,4113.68,HighValue
16593,330.03,LowValue
16594,181.09,LowValue
16595,360.16,LowValue
16596,250.15,LowValue
16597,90.04,LowValue
16598,145.04999999999998,LowValue
16600,813.52,LowValue
16601,244.79999999999998,LowValue
16602,528.08,LowValue
16603,482.47,LowValue
16607,3347.71,HighValue
16609,5493.46,HighValue
16610,75.66,LowValue
16611,129.49,LowValue
16612,1187.66,LowValue
16613,618.59,LowValue
16614,506.19,LowValue
16616,500.42,LowValue
16617,151.85,LowValue
16618,2647.59,HighValue
16619,226.21,LowValue
16620,178.96,LowValue
16621,813.48,LowValue
16623,129.45,LowValue
16624,810.5699999999999,LowValue
16625,333.08,LowValue
16626,4413.1,HighValue
16627,322.8,LowValue
16628,2188.05,HighValue
16629,417.73,LowValue
16633,2883.1,HighValue
16634,217.9,LowValue
16637,1154.47,LowValue
16638,1680.72,HighValue
16639,1257.51,LowValue
16641,231.10000000000002,LowValue
16642,688.33,LowValue
16643,487.51,LowValue
16644,833.78,LowValue
16647,214.06,LowValue
16648,290.65999999999997,LowValue
16650,518.42,LowValue
16652,6773.97,HighValue
16653,1212.66,LowValue
16654,601.27,LowValue
16655,3794.52,HighValue
16656,8625.8,HighValue
16657,933.62,LowValue
16658,123.24,LowValue
16659,39.12,LowValue
16660,1267.6499999999999,LowValue
16665,135.39999999999998,LowValue
16666,118.98,LowValue
16667,570.13,LowValue
16668,306.71999999999997,LowValue
16669,1374.8700000000001,LowValue
16670,4095.9,HighValue
16671,1692.27,HighValue
16672,8134.9400000000005,HighValue
16674,319.61,LowValue
16676,1592.1200000000001,LowValue
16678,3109.99,HighValue
16679,129.75,LowValue
16680,183.7,LowValue
16681,1770.34,HighValue
16682,1028.0,LowValue
16684,66653.56,HighValue
16685,324.24,LowValue
16686,3062.83,HighValue
16688,1260.86,LowValue
16689,422.59999999999997,LowValue
16690,225.57999999999998,LowValue
16692,1276.0,LowValue
16693,482.01,LowValue
16696,657.9000000000001,LowValue
16697,112.75,LowValue
16698,1998.0,HighValue
16700,5076.55,HighValue
16701,5398.3,HighValue
16705,14034.99,HighValue
16706,531.35,LowValue
16708,656.63,LowValue
16709,3029.87,HighValue
16710,2483.04,HighValue
16711,1651.03,LowValue
16712,3645.43,HighValue
16713,6923.13,HighValue
16714,1161.53,LowValue
16715,301.71999999999997,LowValue
16716,901.2,LowValue
16717,3858.38,HighValue
16718,623.75,LowValue
16719,1790.42,HighValue
16720,155.24,LowValue
16721,292.47,LowValue
16722,4730.81,HighValue
16723,589.15,LowValue
16725,781.02,LowValue
16726,1382.02,LowValue
16727,272.82,LowValue
16728,1054.67,LowValue
16729,7239.92,HighValue
16730,743.11,LowValue
16732,603.75,LowValue
16734,650.51,LowValue
16735,2300.56,HighValue
16737,417.59999999999997,LowValue
16738,3.75,LowValue
16739,323.0,LowValue
16742,464.9,LowValue
16743,2238.09,HighValue
16744,1304.76,LowValue
16745,7194.3,HighValue
16746,6697.66,HighValue
16747,836.06,LowValue
16748,1515.9,LowValue
16750,623.93,LowValue
16751,1764.72,HighValue
16752,207.5,LowValue
16753,223.92000000000002,LowValue
16754,2002.4,HighValue
16755,1496.83,LowValue
16756,239.4,LowValue
16757,106.83000000000001,LowValue
16758,369.34000000000003,LowValue
16759,789.79,LowValue
16761,316.62,LowValue
16762,1501.38,LowValue
16763,611.85,LowValue
16764,2799.25,HighValue
16765,34.0,LowValue
16766,1145.6,LowValue
16767,5580.6,HighValue
16768,478.09000000000003,LowValue
16769,380.39,LowValue
16770,770.1,LowValue
16771,2246.81,HighValue
16773,171.59,LowValue
16774,661.52,LowValue
16775,1695.66,HighValue
16776,388.28,LowValue
16777,226.35,LowValue
16778,245.94,LowValue
16779,10629.720000000001,HighValue
16780,425.19,LowValue
16781,311.25,LowValue
16782,2279.9,HighValue
16784,107.6,LowValue
16788,597.48,LowValue
16789,80.8,LowValue
16790,1545.6200000000001,LowValue
16791,1721.78,HighValue
16792,110.38000000000001,LowValue
16793,243.84,LowValue
16794,1222.71,LowValue
16795,414.88,LowValue
